,Año,Mes,Consumo,Cargo fijo,Cargo variable,Precio servicio electrico,Dias,Contri municipal %,IVA %,Imp Sta Cruz %,Coef,Contribucion,subsidio,Total,Tipo,Contribucion comentario,Unnamed: 16,Precio kWh,Dia,fecha
238,,,172.0,44.17,243.98,288.15,63.0,6.383,21.0,0.0,,,0,367.0541145,,,,,,2021-05-07
239,,,172.0,44.17,243.98,288.15,63.0,6.383,21.0,0.0,,,0,367.0541145,,,,,,2021-05-06
240,,,172.0,44.17,243.98,288.15,63.0,6.383,21.0,0.0,,,0,367.0541145,,,,,,2021-05-05
241,,,172.0,44.17,243.98,288.15,63.0,6.383,21.0,0.0,,,0,367.0541145,,,,,,2021-05-04
242,,,172.0,44.17,243.98,288.15,63.0,6.383,21.0,0.0,,,0,367.0541145,,,,,,2021-05-03
243,,,172.0,44.17,243.98,288.15,63.0,6.383,21.0,0.0,,,0,367.0541145,,,,,,2021-05-02
244,2021,5,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,1.0,2021-05-01
245,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-30
246,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-29
247,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-28
248,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-27
249,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-26
250,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-25
251,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-24
252,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-23
253,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-22
254,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-21
255,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-20
256,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-19
257,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-18
258,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-17
259,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-16
260,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-15
261,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-14
262,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-13
263,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-12
264,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-11
265,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-10
266,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-09
267,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-08
268,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-07
269,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-06
270,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-05
271,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-04
272,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-03
273,,,217.0,42.75,308.69,351.44,60.0,6.383,21.0,0.0,,,0,447.6748152,,,,,,2021-04-02
274,2021,4,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,1.0,2021-04-01
275,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-31
276,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-30
277,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-29
278,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-28
279,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-27
280,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-26
281,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-25
282,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-24
283,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-23
284,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-22
285,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-21
286,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-20
287,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-19
288,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-18
289,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-17
290,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-16
291,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-15
292,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-14
293,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-13
294,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-12
295,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-11
296,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-10
297,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-09
298,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-08
299,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-07
300,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-06
301,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-05
302,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-04
303,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-03
304,,,217.0,42.75,305.86,348.61,60.0,6.383,21.0,0.0,,,0,444.0698763,,,,,,2021-03-02
305,2021,3,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,1.0,2021-03-01
306,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-28
307,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-27
308,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-26
309,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-25
310,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-24
311,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-23
312,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-22
313,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-21
314,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-20
315,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-19
316,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-18
317,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-17
318,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-16
319,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-15
320,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-14
321,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-13
322,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-12
323,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-11
324,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-10
325,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-09
326,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-08
327,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-07
328,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-06
329,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-05
330,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-04
331,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-03
332,,,243.0,47.02,345.5,392.52,66.0,6.383,21.0,0.0,,,0,500.0037516,,,,,,2021-02-02
333,2021,2,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,1.0,2021-02-01
334,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-31
335,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-30
336,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-29
337,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-28
338,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-27
339,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-26
340,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-25
341,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-24
342,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-23
343,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-22
344,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-21
345,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-20
346,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-19
347,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-18
348,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-17
349,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-16
350,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-15
351,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-14
352,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-13
353,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-12
354,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-11
355,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-10
356,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-09
357,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-08
358,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-07
359,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-06
360,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-05
361,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-04
362,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-03
363,,,243.0,47.02,342.67,389.69,66.0,6.383,21.0,0.0,,,0,496.3988127,,,,,,2021-01-02
364,2021,1,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,1.0,2021-01-01
365,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-31
366,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-30
367,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-29
368,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-28
369,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-27
370,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-26
371,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-25
372,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-24
373,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-23
374,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-22
375,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-21
376,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-20
377,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-19
378,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-18
379,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-17
380,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-16
381,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-15
382,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-14
383,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-13
384,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-12
385,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-11
386,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-10
387,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-09
388,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-08
389,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-07
390,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-06
391,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-05
392,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-04
393,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-03
394,,,231.0,41.32,328.51,369.83,58.0,6.383,21.0,0.0,,,0,471.1005489,,,,,,2020-12-02
395,2020,12,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,1.0,2020-12-01
396,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-30
397,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-29
398,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-28
399,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-27
400,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-26
401,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-25
402,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-24
403,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-23
404,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-22
405,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-21
406,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-20
407,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-19
408,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-18
409,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-17
410,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-16
411,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-15
412,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-14
413,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-13
414,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-12
415,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-11
416,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-10
417,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-09
418,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-08
419,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-07
420,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-06
421,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-05
422,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-04
423,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-03
424,,,231.0,41.32,325.68,367.0,58.0,6.383,21.0,0.0,,,0,467.49561,,,,,,2020-11-02
425,2020,11,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,1.0,2020-11-01
426,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-31
427,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-30
428,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-29
429,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-28
430,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-27
431,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-26
432,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-25
433,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-24
434,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-23
435,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-22
436,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-21
437,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-20
438,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-19
439,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-18
440,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-17
441,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-16
442,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-15
443,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-14
444,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-13
445,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-12
446,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-11
447,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-10
448,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-09
449,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-08
450,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-07
451,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-06
452,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-05
453,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-04
454,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-03
455,,,260.0,44.17,376.66,420.83,61.0,6.383,21.0,0.0,,,0,536.0658789,,,,,,2020-10-02
456,2020,10,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,1.0,2020-10-01
457,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-30
458,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-29
459,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-28
460,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-27
461,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-26
462,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-25
463,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-24
464,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-23
465,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-22
466,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-21
467,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-20
468,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-19
469,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-18
470,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-17
471,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-16
472,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-15
473,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-14
474,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-13
475,,,260.0,42.75,359.66,402.41,61.0,6.383,21.0,0.0,,,0,512.6019303,,,,,,2020-09-12
