,Fecha,T_mean
4634,2017-09-09,16.67
4635,2017-09-10,16.8
4636,2017-09-11,11.86
4637,2017-09-12,12.03
4638,2017-09-13,13.43
4639,2017-09-14,14.87
4640,2017-09-15,11.58
4641,2017-09-16,12.37
4642,2017-09-17,13.27
4643,2017-09-18,14.8
4644,2017-09-19,15.72
4645,2017-09-20,17.38
4646,2017-09-21,10.87
4647,2017-09-22,11.41
4648,2017-09-23,13.59
4649,2017-09-24,14.76
4650,2017-09-25,16.87
4651,2017-09-26,11.23
4652,2017-09-27,10.93
4653,2017-09-28,12.88
4654,2017-09-29,14.18
4655,2017-09-30,16.57
4656,2017-10-01,13.6
4657,2017-10-02,13.22
4658,2017-10-03,14.51
4659,2017-10-04,18.29
4660,2017-10-05,17.92
4661,2017-10-06,14.79
4662,2017-10-07,13.86
4663,2017-10-08,16.05
4664,2017-10-09,15.95
4665,2017-10-10,13.23
4666,2017-10-11,14.09
4667,2017-10-12,12.33
4668,2017-10-13,11.97
4669,2017-10-14,14.58
4670,2017-10-15,16.13
4671,2017-10-16,18.89
4672,2017-10-17,19.8
4673,2017-10-18,18.88
4674,2017-10-19,14.82
4675,2017-10-20,16.16
4676,2017-10-21,14.37
4677,2017-10-22,11.63
4678,2017-10-23,14.29
4679,2017-10-24,17.15
4680,2017-10-25,19.3
4681,2017-10-26,18.55
4682,2017-10-27,15.96
4683,2017-10-28,15.79
4684,2017-10-29,18.56
4685,2017-10-30,16.88
4686,2017-10-31,17.1
4687,2017-11-01,18.08
4688,2017-11-02,17.55
4689,2017-11-03,17.57
4690,2017-11-04,16.76
4691,2017-11-05,18.22
4692,2017-11-06,19.1
4693,2017-11-07,18.23
4694,2017-11-08,19.73
4695,2017-11-09,19.18
4696,2017-11-10,19.51
4697,2017-11-11,16.47
4698,2017-11-12,18.34
4699,2017-11-13,20.58
4700,2017-11-14,22.53
4701,2017-11-15,21.65
4702,2017-11-16,15.78
4703,2017-11-17,18.61
4704,2017-11-18,13.69
4705,2017-11-19,17.18
4706,2017-11-20,15.93
4707,2017-11-21,15.5
4708,2017-11-22,18.84
4709,2017-11-23,20.42
4710,2017-11-24,15.26
4711,2017-11-25,17.99
4712,2017-11-26,21.08
4713,2017-11-27,18.21
4714,2017-11-28,16.22
4715,2017-11-29,19.75
4716,2017-11-30,21.13
4717,2017-12-01,21.24
4718,2017-12-02,21.44
4719,2017-12-03,20.44
4720,2017-12-04,18.77
4721,2017-12-05,20.44
4722,2017-12-06,22.86
4723,2017-12-07,22.76
4724,2017-12-08,23.51
4725,2017-12-09,26.08
4726,2017-12-10,22.04
4727,2017-12-11,18.29
4728,2017-12-12,22.22
4729,2017-12-13,24.42
4730,2017-12-14,24.57
4731,2017-12-15,27.32
4732,2017-12-16,27.49
4733,2017-12-17,20.18
4734,2017-12-18,17.8
4735,2017-12-19,18.12
4736,2017-12-20,21.82
4737,2017-12-21,24.09
4738,2017-12-22,27.19
4739,2017-12-23,20.13
4740,2017-12-24,18.67
4741,2017-12-25,24.14
4742,2017-12-26,27.19
4743,2017-12-27,25.54
4744,2017-12-28,27.52
4745,2017-12-29,28.27
4746,2017-12-30,28.48
4747,2017-12-31,21.58
4748,2018-01-01,22.02
4749,2018-01-02,24.58
4750,2018-01-03,25.44
4751,2018-01-04,28.45
4752,2018-01-05,22.05
4753,2018-01-06,22.01
4754,2018-01-07,24.81
4755,2018-01-08,26.57
4756,2018-01-09,26.34
4757,2018-01-10,27.37
4758,2018-01-11,29.62
4759,2018-01-12,26.51
4760,2018-01-13,23.91
4761,2018-01-14,18.59
4762,2018-01-15,21.55
4763,2018-01-16,23.44
4764,2018-01-17,23.18
4765,2018-01-18,25.8
4766,2018-01-19,25.68
4767,2018-01-20,25.98
4768,2018-01-21,27.21
4769,2018-01-22,26.74
4770,2018-01-23,26.83
4771,2018-01-24,21.59
4772,2018-01-25,19.83
4773,2018-01-26,23.58
4774,2018-01-27,25.16
4775,2018-01-28,24.9
4776,2018-01-29,23.76
4777,2018-01-30,24.95
4778,2018-01-31,26.49
4779,2018-02-01,27.0
4780,2018-02-02,25.54
4781,2018-02-03,24.08
4782,2018-02-04,25.32
4783,2018-02-05,27.2
4784,2018-02-06,27.62
4785,2018-02-07,28.64
4786,2018-02-08,30.64
4787,2018-02-09,24.3
4788,2018-02-10,22.99
4789,2018-02-11,18.28
4790,2018-02-12,17.83
4791,2018-02-13,20.57
4792,2018-02-14,22.59
4793,2018-02-15,23.96
4794,2018-02-16,25.08
4795,2018-02-17,25.91
4796,2018-02-18,28.11
4797,2018-02-19,25.09
4798,2018-02-20,24.36
4799,2018-02-21,21.03
4800,2018-02-22,21.54
4801,2018-02-23,23.48
4802,2018-02-24,22.39
4803,2018-02-25,21.9
4804,2018-02-26,22.13
4805,2018-02-27,23.78
4806,2018-02-28,22.98
4807,2018-03-01,25.29
4808,2018-03-02,25.87
4809,2018-03-03,25.96
4810,2018-03-04,26.2
4811,2018-03-05,24.11
4812,2018-03-06,19.6
4813,2018-03-07,21.74
4814,2018-03-08,23.07
4815,2018-03-09,24.65
4816,2018-03-10,25.96
4817,2018-03-11,19.29
4818,2018-03-12,19.67
4819,2018-03-13,21.54
4820,2018-03-14,22.49
4821,2018-03-15,18.27
4822,2018-03-16,19.09
4823,2018-03-17,22.55
4824,2018-03-18,20.38
4825,2018-03-19,17.61
4826,2018-03-20,17.8
4827,2018-03-21,15.49
4828,2018-03-22,18.51
4829,2018-03-23,22.19
4830,2018-03-24,19.01
4831,2018-03-25,14.3
4832,2018-03-26,15.65
4833,2018-03-27,17.74
4834,2018-03-28,20.43
4835,2018-03-29,22.46
4836,2018-03-30,23.25
4837,2018-03-31,22.63
4838,2018-04-01,20.76
4839,2018-04-02,20.19
4840,2018-04-03,19.79
4841,2018-04-04,20.76
4842,2018-04-05,23.05
4843,2018-04-06,16.82
4844,2018-04-07,18.13
4845,2018-04-08,19.86
4846,2018-04-09,22.53
4847,2018-04-10,24.06
4848,2018-04-11,23.56
4849,2018-04-12,15.86
4850,2018-04-13,13.39
4851,2018-04-14,16.44
4852,2018-04-15,18.31
4853,2018-04-16,19.48
4854,2018-04-17,21.51
4855,2018-04-18,22.44
4856,2018-04-19,23.22
4857,2018-04-20,21.43
4858,2018-04-21,20.85
4859,2018-04-22,21.14
4860,2018-04-23,19.81
4861,2018-04-24,19.09
4862,2018-04-25,21.69
4863,2018-04-26,22.19
4864,2018-04-27,21.39
4865,2018-04-28,18.56
4866,2018-04-29,17.51
4867,2018-04-30,16.01
4868,2018-05-01,14.36
4869,2018-05-02,16.11
4870,2018-05-03,17.44
4871,2018-05-04,17.44
4872,2018-05-05,17.59
4873,2018-05-06,18.21
4874,2018-05-07,18.98
4875,2018-05-08,18.55
4876,2018-05-09,18.55
4877,2018-05-10,17.69
4878,2018-05-11,16.4
4879,2018-05-12,14.54
4880,2018-05-13,14.39
4881,2018-05-14,16.34
4882,2018-05-15,13.56
4883,2018-05-16,10.7
4884,2018-05-17,10.77
4885,2018-05-18,11.52
4886,2018-05-19,10.74
4887,2018-05-20,11.29
4888,2018-05-21,11.37
4889,2018-05-22,8.72
4890,2018-05-23,10.48
4891,2018-05-24,11.22
4892,2018-05-25,11.48
4893,2018-05-26,12.76
4894,2018-05-27,15.93
4895,2018-05-28,19.02
4896,2018-05-29,18.88
4897,2018-05-30,14.92
4898,2018-05-31,10.69
4899,2018-06-01,8.26
4900,2018-06-02,7.16
4901,2018-06-03,7.87
4902,2018-06-04,9.27
4903,2018-06-05,7.35
4904,2018-06-06,9.31
4905,2018-06-07,7.83
4906,2018-06-08,8.37
4907,2018-06-09,11.08
4908,2018-06-10,12.45
4909,2018-06-11,11.15
4910,2018-06-12,9.13
4911,2018-06-13,7.41
4912,2018-06-14,5.08
4913,2018-06-15,5.35
4914,2018-06-16,6.12
4915,2018-06-17,7.62
4916,2018-06-18,9.07
4917,2018-06-19,10.4
4918,2018-06-20,12.75
4919,2018-06-21,10.65
4920,2018-06-22,9.26
4921,2018-06-23,8.01
4922,2018-06-24,2.56
4923,2018-06-25,6.36
4924,2018-06-26,8.05
4925,2018-06-27,9.82
4926,2018-06-28,9.88
4927,2018-06-29,11.1
4928,2018-06-30,9.93
4929,2018-07-01,11.94
4930,2018-07-02,9.04
4931,2018-07-03,4.53
4932,2018-07-04,6.49
4933,2018-07-05,7.94
4934,2018-07-06,8.87
4935,2018-07-07,10.51
4936,2018-07-08,9.19
4937,2018-07-09,6.86
4938,2018-07-10,6.8
4939,2018-07-11,8.38
4940,2018-07-12,10.12
4941,2018-07-13,10.63
4942,2018-07-14,12.42
4943,2018-07-15,10.08
4944,2018-07-16,8.48
4945,2018-07-17,10.64
4946,2018-07-18,12.63
4947,2018-07-19,12.41
4948,2018-07-20,7.37
4949,2018-07-21,6.58
4950,2018-07-22,7.15
4951,2018-07-23,4.39
4952,2018-07-24,5.88
4953,2018-07-25,8.67
4954,2018-07-26,11.72
4955,2018-07-27,11.52
4956,2018-07-28,11.23
4957,2018-07-29,9.9
4958,2018-07-30,8.06
4959,2018-07-31,5.18
4960,2018-08-01,5.54
4961,2018-08-02,6.92
4962,2018-08-03,9.07
4963,2018-08-04,9.37
4964,2018-08-05,9.51
4965,2018-08-06,11.35
4966,2018-08-07,12.51
4967,2018-08-08,10.54
4968,2018-08-09,8.36
4969,2018-08-10,7.81
4970,2018-08-11,10.85
4971,2018-08-12,11.9
4972,2018-08-13,12.8
4973,2018-08-14,10.53
4974,2018-08-15,8.19
4975,2018-08-16,10.65
4976,2018-08-17,12.73
4977,2018-08-18,14.08
4978,2018-08-19,7.48
4979,2018-08-20,5.42
4980,2018-08-21,6.54
4981,2018-08-22,9.32
4982,2018-08-23,10.51
4983,2018-08-24,9.37
4984,2018-08-25,6.63
4985,2018-08-26,10.25
4986,2018-08-27,12.34
4987,2018-08-28,12.47
4988,2018-08-29,15.78
4989,2018-08-30,10.41
4990,2018-08-31,7.41
4991,2018-09-01,8.8
4992,2018-09-02,10.63
4993,2018-09-03,11.94
4994,2018-09-04,12.58
4995,2018-09-05,13.9
4996,2018-09-06,16.37
4997,2018-09-07,14.54
4998,2018-09-08,13.15
4999,2018-09-09,12.69
5000,2018-09-10,13.11
5001,2018-09-11,13.72
5002,2018-09-12,13.75
5003,2018-09-13,14.3
5004,2018-09-14,13.46
5005,2018-09-15,16.03
5006,2018-09-16,16.39
5007,2018-09-17,17.82
5008,2018-09-18,17.4
5009,2018-09-19,14.07
5010,2018-09-20,14.44
5011,2018-09-21,18.26
5012,2018-09-22,20.68
5013,2018-09-23,17.44
5014,2018-09-24,15.3
5015,2018-09-25,16.03
5016,2018-09-26,17.01
5017,2018-09-27,15.49
5018,2018-09-28,17.65
5019,2018-09-29,19.26
5020,2018-09-30,16.0
5021,2018-10-01,11.44
5022,2018-10-02,11.23
5023,2018-10-03,13.5
5024,2018-10-04,12.57
5025,2018-10-05,11.43
5026,2018-10-06,13.9
5027,2018-10-07,16.94
5028,2018-10-08,20.15
5029,2018-10-09,16.15
5030,2018-10-10,12.73
5031,2018-10-11,11.78
5032,2018-10-12,13.09
5033,2018-10-13,15.25
5034,2018-10-14,17.3
5035,2018-10-15,18.48
5036,2018-10-16,19.06
5037,2018-10-17,20.27
5038,2018-10-18,18.23
5039,2018-10-19,15.23
5040,2018-10-20,14.76
5041,2018-10-21,16.48
5042,2018-10-22,16.75
5043,2018-10-23,13.3
5044,2018-10-24,12.92
5045,2018-10-25,16.1
5046,2018-10-26,15.1
5047,2018-10-27,16.23
5048,2018-10-28,17.33
5049,2018-10-29,20.12
5050,2018-10-30,18.49
5051,2018-10-31,15.65
5052,2018-11-01,12.4
5053,2018-11-02,14.79
5054,2018-11-03,18.94
5055,2018-11-04,19.8
5056,2018-11-05,21.21
5057,2018-11-06,19.02
5058,2018-11-07,16.33
5059,2018-11-08,20.49
5060,2018-11-09,24.4
5061,2018-11-10,21.62
5062,2018-11-11,20.24
5063,2018-11-12,22.17
5064,2018-11-13,22.58
5065,2018-11-14,19.81
5066,2018-11-15,19.94
5067,2018-11-16,15.61
5068,2018-11-17,18.66
5069,2018-11-18,16.94
5070,2018-11-19,19.3
5071,2018-11-20,21.58
5072,2018-11-21,23.83
5073,2018-11-22,21.0
5074,2018-11-23,16.47
5075,2018-11-24,17.49
5076,2018-11-25,18.34
5077,2018-11-26,20.9
5078,2018-11-27,20.28
5079,2018-11-28,19.54
5080,2018-11-29,19.19
5081,2018-11-30,20.55
5082,2018-12-01,16.08
5083,2018-12-02,14.35
5084,2018-12-03,18.95
5085,2018-12-04,17.22
5086,2018-12-05,18.22
5087,2018-12-06,16.2
5088,2018-12-07,16.8
5089,2018-12-08,20.15
5090,2018-12-09,21.78
5091,2018-12-10,23.08
5092,2018-12-11,21.16
5093,2018-12-12,22.82
5094,2018-12-13,18.99
5095,2018-12-14,19.66
5096,2018-12-15,19.76
5097,2018-12-16,23.23
5098,2018-12-17,20.73
5099,2018-12-18,17.14
5100,2018-12-19,20.94
5101,2018-12-20,23.03
5102,2018-12-21,21.92
5103,2018-12-22,21.33
5104,2018-12-23,23.49
5105,2018-12-24,24.25
5106,2018-12-25,24.26
5107,2018-12-26,25.21
5108,2018-12-27,24.95
5109,2018-12-28,24.59
5110,2018-12-29,26.01
5111,2018-12-30,22.44
5112,2018-12-31,21.63
5113,2019-01-01,25.67
5114,2019-01-02,26.62
5115,2019-01-03,19.58
5116,2019-01-04,22.33
5117,2019-01-05,23.93
5118,2019-01-06,24.6
5119,2019-01-07,23.97
5120,2019-01-08,25.12
5121,2019-01-09,23.54
5122,2019-01-10,19.49
5123,2019-01-11,19.07
5124,2019-01-12,22.88
5125,2019-01-13,23.12
5126,2019-01-14,23.61
5127,2019-01-15,22.57
5128,2019-01-16,24.03
5129,2019-01-17,19.44
5130,2019-01-18,18.87
5131,2019-01-19,20.3
5132,2019-01-20,21.04
5133,2019-01-21,24.28
5134,2019-01-22,27.04
5135,2019-01-23,23.56
5136,2019-01-24,25.73
5137,2019-01-25,23.38
5138,2019-01-26,26.26
5139,2019-01-27,27.57
5140,2019-01-28,29.73
5141,2019-01-29,29.83
5142,2019-01-30,26.58
5143,2019-01-31,23.16
5144,2019-02-01,26.65
5145,2019-02-02,21.37
5146,2019-02-03,19.37
5147,2019-02-04,21.7
5148,2019-02-05,22.66
5149,2019-02-06,24.17
5150,2019-02-07,25.51
5151,2019-02-08,26.11
5152,2019-02-09,26.48
5153,2019-02-10,27.48
5154,2019-02-11,19.99
5155,2019-02-12,17.27
5156,2019-02-13,19.84
5157,2019-02-14,20.82
5158,2019-02-15,22.45
5159,2019-02-16,23.55
5160,2019-02-17,24.67
5161,2019-02-18,26.48
5162,2019-02-19,28.33
5163,2019-02-20,29.25
5164,2019-02-21,29.16
5165,2019-02-22,26.81
5166,2019-02-23,25.09
5167,2019-02-24,20.02
5168,2019-02-25,16.65
5169,2019-02-26,15.61
5170,2019-02-27,18.91
5171,2019-02-28,18.95
5172,2019-03-01,23.15
5173,2019-03-02,19.73
5174,2019-03-03,21.44
5175,2019-03-04,20.51
5176,2019-03-05,22.79
5177,2019-03-06,24.61
5178,2019-03-07,25.38
5179,2019-03-08,18.39
5180,2019-03-09,16.82
5181,2019-03-10,18.48
5182,2019-03-11,19.12
5183,2019-03-12,19.37
5184,2019-03-13,18.67
5185,2019-03-14,19.62
5186,2019-03-15,21.65
5187,2019-03-16,21.91
5188,2019-03-17,22.51
5189,2019-03-18,22.56
5190,2019-03-19,16.15
5191,2019-03-20,14.65
5192,2019-03-21,14.69
5193,2019-03-22,17.01
5194,2019-03-23,19.4
5195,2019-03-24,17.46
5196,2019-03-25,15.15
5197,2019-03-26,16.18
5198,2019-03-27,17.12
5199,2019-03-28,18.8
5200,2019-03-29,19.45
5201,2019-03-30,22.83
5202,2019-03-31,22.31
5203,2019-04-01,22.06
5204,2019-04-02,24.23
5205,2019-04-03,18.9
5206,2019-04-04,19.37
5207,2019-04-05,15.73
5208,2019-04-06,16.58
5209,2019-04-07,17.62
5210,2019-04-08,19.11
5211,2019-04-09,20.33
5212,2019-04-10,20.7
5213,2019-04-11,16.61
5214,2019-04-12,14.73
5215,2019-04-13,18.15
5216,2019-04-14,19.2
5217,2019-04-15,15.19
5218,2019-04-16,15.54
5219,2019-04-17,17.98
5220,2019-04-18,18.41
5221,2019-04-19,20.82
5222,2019-04-20,16.4
5223,2019-04-21,14.78
5224,2019-04-22,14.33
5225,2019-04-23,14.68
5226,2019-04-24,16.57
5227,2019-04-25,17.04
5228,2019-04-26,16.83
5229,2019-04-27,17.17
5230,2019-04-28,16.71
5231,2019-04-29,16.56
5232,2019-04-30,11.65
5233,2019-05-01,13.69
5234,2019-05-02,17.1
5235,2019-05-03,17.78
5236,2019-05-04,17.08
5237,2019-05-05,18.17
5238,2019-05-06,14.19
5239,2019-05-07,12.66
5240,2019-05-08,14.81
5241,2019-05-09,16.37
5242,2019-05-10,14.87
5243,2019-05-11,12.87
5244,2019-05-12,13.77
5245,2019-05-13,13.93
5246,2019-05-14,10.99
5247,2019-05-15,13.31
5248,2019-05-16,15.26
5249,2019-05-17,17.49
5250,2019-05-18,18.62
5251,2019-05-19,13.41
5252,2019-05-20,12.94
5253,2019-05-21,12.5
5254,2019-05-22,10.72
5255,2019-05-23,9.6
5256,2019-05-24,10.79
5257,2019-05-25,12.15
5258,2019-05-26,13.85
5259,2019-05-27,13.77
5260,2019-05-28,13.18
5261,2019-05-29,9.15
5262,2019-05-30,11.13
5263,2019-05-31,11.42
5264,2019-06-01,11.98
5265,2019-06-02,11.38
5266,2019-06-03,12.12
5267,2019-06-04,12.55
5268,2019-06-05,13.62
5269,2019-06-06,15.59
5270,2019-06-07,11.62
5271,2019-06-08,10.3
5272,2019-06-09,12.62
5273,2019-06-10,15.23
5274,2019-06-11,13.17
5275,2019-06-12,17.07
5276,2019-06-13,14.54
5277,2019-06-14,13.39
5278,2019-06-15,11.68
5279,2019-06-16,14.25
5280,2019-06-17,14.36
5281,2019-06-18,11.94
5282,2019-06-19,10.77
5283,2019-06-20,9.34
5284,2019-06-21,11.83
5285,2019-06-22,14.35
5286,2019-06-23,14.64
5287,2019-06-24,11.26
5288,2019-06-25,8.84
5289,2019-06-26,7.61
5290,2019-06-27,9.74
5291,2019-06-28,11.18
5292,2019-06-29,11.39
5293,2019-06-30,8.07
5294,2019-07-01,5.67
5295,2019-07-02,8.51
5296,2019-07-03,4.91
5297,2019-07-04,3.98
5298,2019-07-05,3.48
5299,2019-07-06,3.83
5300,2019-07-07,6.07
5301,2019-07-08,8.08
5302,2019-07-09,10.32
5303,2019-07-10,11.35
5304,2019-07-11,11.24
5305,2019-07-12,11.62
5306,2019-07-13,7.0
5307,2019-07-14,7.93
5308,2019-07-15,8.97
5309,2019-07-16,8.51
5310,2019-07-17,9.94
5311,2019-07-18,12.06
5312,2019-07-19,12.01
5313,2019-07-20,15.05
5314,2019-07-21,16.4
5315,2019-07-22,10.16
5316,2019-07-23,7.7
5317,2019-07-24,6.74
5318,2019-07-25,8.86
5319,2019-07-26,10.59
5320,2019-07-27,8.96
5321,2019-07-28,9.67
5322,2019-07-29,11.62
5323,2019-07-30,10.09
5324,2019-07-31,12.67
5325,2019-08-01,10.35
5326,2019-08-02,7.47
5327,2019-08-03,7.54
5328,2019-08-04,9.01
5329,2019-08-05,10.65
5330,2019-08-06,12.94
5331,2019-08-07,10.03
5332,2019-08-08,8.66
5333,2019-08-09,7.84
5334,2019-08-10,8.44
5335,2019-08-11,10.25
5336,2019-08-12,8.32
5337,2019-08-13,4.92
5338,2019-08-14,6.08
5339,2019-08-15,9.29
5340,2019-08-16,13.14
5341,2019-08-17,11.74
5342,2019-08-18,6.68
5343,2019-08-19,4.41
5344,2019-08-20,6.51
5345,2019-08-21,7.12
5346,2019-08-22,10.08
5347,2019-08-23,10.87
5348,2019-08-24,10.92
5349,2019-08-25,12.41
5350,2019-08-26,15.6
5351,2019-08-27,16.58
5352,2019-08-28,18.39
5353,2019-08-29,16.09
5354,2019-08-30,11.76
5355,2019-08-31,10.45
5356,2019-09-01,8.22
5357,2019-09-02,8.67
5358,2019-09-03,5.78
5359,2019-09-04,5.65
5360,2019-09-05,6.91
5361,2019-09-06,10.74
5362,2019-09-07,13.15
5363,2019-09-08,12.68
5364,2019-09-09,11.88
5365,2019-09-10,11.77
5366,2019-09-11,11.4
5367,2019-09-12,10.76
5368,2019-09-13,10.92
5369,2019-09-14,12.69
5370,2019-09-15,15.57
5371,2019-09-16,12.91
5372,2019-09-17,12.75
5373,2019-09-18,13.2
5374,2019-09-19,12.35
5375,2019-09-20,10.76
5376,2019-09-21,12.23
5377,2019-09-22,10.51
5378,2019-09-23,12.65
5379,2019-09-24,15.65
5380,2019-09-25,17.24
5381,2019-09-26,16.29
5382,2019-09-27,13.45
5383,2019-09-28,15.7
5384,2019-09-29,18.47
5385,2019-09-30,17.81
5386,2019-10-01,13.29
5387,2019-10-02,12.12
5388,2019-10-03,10.05
5389,2019-10-04,13.04
5390,2019-10-05,13.64
5391,2019-10-06,13.93
5392,2019-10-07,15.96
5393,2019-10-08,15.66
5394,2019-10-09,17.69
5395,2019-10-10,19.63
5396,2019-10-11,20.53
5397,2019-10-12,16.62
5398,2019-10-13,13.65
5399,2019-10-14,8.88
5400,2019-10-15,12.06
5401,2019-10-16,15.05
5402,2019-10-17,16.08
5403,2019-10-18,15.65
5404,2019-10-19,15.02
5405,2019-10-20,13.19
5406,2019-10-21,14.63
5407,2019-10-22,14.4
5408,2019-10-23,13.69
5409,2019-10-24,16.26
5410,2019-10-25,19.53
5411,2019-10-26,21.05
5412,2019-10-27,19.83
5413,2019-10-28,18.55
5414,2019-10-29,16.19
5415,2019-10-30,17.43
5416,2019-10-31,17.12
5417,2019-11-01,18.58
5418,2019-11-02,20.19
5419,2019-11-03,16.37
5420,2019-11-04,18.76
5421,2019-11-05,17.32
5422,2019-11-06,18.84
5423,2019-11-07,20.14
5424,2019-11-08,17.03
5425,2019-11-09,17.89
5426,2019-11-10,18.55
5427,2019-11-11,19.11
5428,2019-11-12,20.7
5429,2019-11-13,23.16
5430,2019-11-14,22.11
5431,2019-11-15,22.45
5432,2019-11-16,21.58
5433,2019-11-17,23.67
5434,2019-11-18,24.46
5435,2019-11-19,23.15
5436,2019-11-20,26.51
5437,2019-11-21,25.13
5438,2019-11-22,20.2
5439,2019-11-23,17.41
5440,2019-11-24,20.05
5441,2019-11-25,19.44
5442,2019-11-26,20.37
5443,2019-11-27,20.06
5444,2019-11-28,22.38
5445,2019-11-29,23.5
5446,2019-11-30,20.93
5447,2019-12-01,17.94
5448,2019-12-02,19.71
5449,2019-12-03,19.53
5450,2019-12-04,19.39
5451,2019-12-05,17.73
5452,2019-12-06,21.94
5453,2019-12-07,20.01
5454,2019-12-08,24.48
5455,2019-12-09,26.1
5456,2019-12-10,28.58
5457,2019-12-11,26.72
5458,2019-12-12,21.42
5459,2019-12-13,18.44
5460,2019-12-14,23.57
5461,2019-12-15,20.43
5462,2019-12-16,21.66
5463,2019-12-17,22.65
5464,2019-12-18,25.52
5465,2019-12-19,25.98
5466,2019-12-20,20.8
5467,2019-12-21,17.9
5468,2019-12-22,18.68
5469,2019-12-23,23.17
5470,2019-12-24,25.51
5471,2019-12-25,20.33
5472,2019-12-26,21.74
5473,2019-12-27,24.8
5474,2019-12-28,26.23
5475,2019-12-29,27.79
5476,2019-12-30,24.05
5477,2019-12-31,24.33
5478,2020-01-01,22.15
5479,2020-01-02,21.68
5480,2020-01-03,22.55
5481,2020-01-04,23.34
5482,2020-01-05,24.4
5483,2020-01-06,22.71
5484,2020-01-07,22.51
5485,2020-01-08,25.41
5486,2020-01-09,23.87
5487,2020-01-10,23.81
5488,2020-01-11,25.69
5489,2020-01-12,23.41
5490,2020-01-13,23.55
5491,2020-01-14,25.57
5492,2020-01-15,24.05
5493,2020-01-16,18.25
5494,2020-01-17,19.23
5495,2020-01-18,23.23
5496,2020-01-19,25.85
5497,2020-01-20,27.55
5498,2020-01-21,25.16
5499,2020-01-22,25.33
5500,2020-01-23,25.62
5501,2020-01-24,26.95
5502,2020-01-25,28.05
5503,2020-01-26,26.12
5504,2020-01-27,20.52
5505,2020-01-28,22.94
5506,2020-01-29,21.7
5507,2020-01-30,20.25
5508,2020-01-31,22.31
5509,2020-02-01,24.44
5510,2020-02-02,26.91
5511,2020-02-03,28.11
5512,2020-02-04,28.55
5513,2020-02-05,27.63
5514,2020-02-06,28.87
5515,2020-02-07,26.62
5516,2020-02-08,23.19
5517,2020-02-09,19.88
5518,2020-02-10,19.44
5519,2020-02-11,21.55
5520,2020-02-12,23.36
5521,2020-02-13,25.37
5522,2020-02-14,24.83
5523,2020-02-15,25.31
5524,2020-02-16,27.65
5525,2020-02-17,26.34
5526,2020-02-18,21.11
5527,2020-02-19,22.56
5528,2020-02-20,18.51
5529,2020-02-21,16.42
5530,2020-02-22,17.15
5531,2020-02-23,20.33
5532,2020-02-24,23.3
5533,2020-02-25,21.07
5534,2020-02-26,21.03
5535,2020-02-27,22.68
5536,2020-02-28,24.24
5537,2020-02-29,25.22
5538,2020-03-01,27.04
5539,2020-03-02,26.47
5540,2020-03-03,25.3
5541,2020-03-04,25.52
5542,2020-03-05,24.58
5543,2020-03-06,24.02
5544,2020-03-07,25.4
5545,2020-03-08,27.01
5546,2020-03-09,22.97
5547,2020-03-10,21.73
5548,2020-03-11,20.9
5549,2020-03-12,23.64
5550,2020-03-13,24.8
5551,2020-03-14,21.15
5552,2020-03-15,18.08
5553,2020-03-16,18.58
5554,2020-03-17,19.52
5555,2020-03-18,20.54
5556,2020-03-19,19.55
5557,2020-03-20,20.44
5558,2020-03-21,21.82
5559,2020-03-22,22.13
5560,2020-03-23,22.67
5561,2020-03-24,24.37
5562,2020-03-25,22.76
5563,2020-03-26,22.51
5564,2020-03-27,24.15
5565,2020-03-28,23.8
5566,2020-03-29,24.28
5567,2020-03-30,22.73
5568,2020-03-31,20.01
5569,2020-04-01,21.36
5570,2020-04-02,16.68
5571,2020-04-03,16.18
5572,2020-04-04,18.65
5573,2020-04-05,19.55
5574,2020-04-06,15.09
5575,2020-04-07,12.26
5576,2020-04-08,12.29
5577,2020-04-09,14.44
5578,2020-04-10,16.3
5579,2020-04-11,17.3
5580,2020-04-12,18.68
5581,2020-04-13,16.65
5582,2020-04-14,13.25
5583,2020-04-15,12.65
5584,2020-04-16,12.99
5585,2020-04-17,15.44
5586,2020-04-18,17.33
5587,2020-04-19,18.79
5588,2020-04-20,19.94
5589,2020-04-21,16.87
5590,2020-04-22,15.84
5591,2020-04-23,18.12
5592,2020-04-24,19.48
5593,2020-04-25,17.8
5594,2020-04-26,16.61
5595,2020-04-27,17.8
5596,2020-04-28,17.89
5597,2020-04-29,14.18
5598,2020-04-30,13.36
5599,2020-05-01,14.48
5600,2020-05-02,13.4
5601,2020-05-03,15.73
5602,2020-05-04,15.78
5603,2020-05-05,12.53
5604,2020-05-06,11.4
5605,2020-05-07,11.41
5606,2020-05-08,12.65
5607,2020-05-09,14.3
5608,2020-05-10,15.58
5609,2020-05-11,13.08
5610,2020-05-12,11.98
5611,2020-05-13,11.59
5612,2020-05-14,8.94
5613,2020-05-15,13.58
5614,2020-05-16,16.48
5615,2020-05-17,16.26
5616,2020-05-18,15.76
5617,2020-05-19,16.6
5618,2020-05-20,17.64
5619,2020-05-21,13.54
5620,2020-05-22,11.41
5621,2020-05-23,10.51
5622,2020-05-24,11.93
5623,2020-05-25,12.56
5624,2020-05-26,11.91
5625,2020-05-27,12.52
5626,2020-05-28,13.17
5627,2020-05-29,14.12
5628,2020-05-30,12.95
5629,2020-05-31,9.04
5630,2020-06-01,8.34
5631,2020-06-02,8.52
5632,2020-06-03,8.35
